DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
4042,MEMORY ERROR(VISION FILE),"An error was detected at memory check.
The memory for the vision condition file is damaged.",,Sub Code: Page number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the vision condition file in maintenance mode, and then load the vision condition file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4043,MEMORY ERROR(VISION CALIBRATION),"An error was detected at memory check.
The memory for the vision calibration file is damaged.",,Sub Code: Page number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the vision calibration file in maintenance mode, and then load the vision calibration file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4044,MEMORY ERROR(WELD PULSE COND),"An error was detected at memory check.
The memory for the welding pulse condition file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the welding pulse condition file in maintenance mode, and then load the welding pulse condition file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4045,MEMORY ERROR(WELD PULSE SELECT),"An error was detected at memory check.
The memory for the welding pulse selection file is damaged.",,,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the welding pulse selection file in maintenance mode, and then load the welding pulse selection file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4046,MEMORY ERR(CONVEYOR CALIB FILE),"An error was detected at memory check.
The memory for the conveyor calibration file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the conveyor calibration file in maintenance mode, and then load the conveyor calibration file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4047,MEMORY ERROR(MACRO DEFINITION FILE),"An error was detected at memory check.
The memory for the macro definition file is damaged.",,,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the macro definition file in maintenance mode, and then load the macro definition file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4048,MEMORY ERROR(SERVO S-GUN FILE),"An error was detected at memory check.
The memory for the sealer gun characteristics file is damaged.",,,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the sealer gun characteristics file in maintenance mode, and then load the sealer gun characteristics file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4049,MEMORY ERROR(PASTE QUAN.COMP FL),"An error was detected at memory check.
The memory for the painting amount correction file is damaged.",,,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the painting amount correction file in maintenance mode, and then load the painting amount correction file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4050,MEMORY ERR(AXIS I/O ALLOC FILE),"An error was detected at memory check.
The memory for the axis motion I/O allocation file is damaged.",,,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the axis motion I/O allocation file in maintenance mode, and then load the axis motion I/O allocation file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4051,MEMORY ERR(GUN COND. AUX. FILE),"An error was detected at memory check.
The memory for the gun characteristics auxiliary file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the gun characteristics auxiliary file in maintenance mode, and then load the gun characteristics auxiliary file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4052,MEMORY ERROR(TOOL INTERFERENCE),"An error was detected at memory check.
The memory for the tool interference file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the tool interference file in maintenance mode, and then load the tool interference file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4053,MEMORY ERROR(PAINT SYS CONFIG.),"An error was detected at memory check.
The memory for the painting system setting file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the painting system setting file in maintenance mode, and then load the painting system setting file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4054,MEMORY ERROR(PAINTING SPECIAL),"An error was detected at memory check.
The memory for the painting device characteristics file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the painting device characteristics file in maintenance mode, and then load the painting device characteristics file saved in the external memory device.",,,, SYSCON
,,,,,YCP01 board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YCP01 board, and then insert the CF card which inserted original YCP01 board into the new YCP01 board. ",,,, SYSCON
,,,,,YIF board failure,"(1)Reset the alarm.
(2)If the alarm occurs again, replace the YIF board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF board, and then load the CMOS.BIN saved before alarm occurred.",,,, SYSCON
4055,MEMORY ERROR(CCV-PAINT TABLE),"An error was detected at memory check.
The memory for the painting CCV file is damaged.",,Sub Code: File number,Data error,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the painting CCV file in maintenance mode, and then load the painting CCV file saved in the external memory device.",,,, SYSCON
