DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0022,COMMUNICATION ERROR (M-Link),,,The YCP01 system program is damaged.,Software operation error occurred,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,HWC
0023,COMMUNICATION ERROR,DX100 transmites a special command to operate servo unit. The command transmission is performed at the time of start up and also at the time of normal operation after start up has been completed. This alarm occurs when the transmission has failed. ,60,The communication CPU for the communication convert board #1 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (0) of the corresponding node number (YGW#1)
",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,61,The communication CPU for the communication convert board #2 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (1) of the corresponding node number (YGW#2)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,62,The communication CPU for the communication convert board #3 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (2) of the corresponding node number (YGW#3)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,63,The communication CPU for the communication convert board #4 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (3) of the corresponding node number (YGW#4)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,64,The communication CPU for the communication convert board #5 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (4) of the corresponding node number (YGW#5)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,65,The communication CPU for the communication convert board #6 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (5) of the corresponding node number (YGW#6)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,66,The communication CPU for the communication convert board #7 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (6) of the corresponding node number (YGW#7)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
,,,67,The communication CPU for the communication convert board #8 detected an error when the control power turned ON.,Setting error,"(1)Check the following settings.
・Control group settings in maintenance mode
・The YGW01 board rotary switch setting (7) of the corresponding node number (YGW#8)",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・The cable of EAXA board CN509
・The cable of EAXA board connector CN515/516
・The cable of YGW01 board CN901
・The cable of YGW01board connector CN901/901/903
・PCI connector of YIF01 board
・The cable of YIF board connector CN113
",,,,HWC
,,,,,YGW01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YGW01 board. Save the CMOS.BIN before replacing the board.",,,,HWC
,,,,,YPS02 unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YPS02  board. Save the CMOS.BIN before replace the unit to be safe.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
